col1,col2,col3,col4,col5,col6,col7,col8,col9,col10,col11,col12,col13,col14,col15,col16,col17,col18,col19,col20,col21,col22,col23,col24,col25,col26,col27,col28,col29,col30,col31,col32,col33,col34,col35,col36,col37,col38,col39,col40,col41,col42,col43,col44,col45,col46,col47,col48,col49,col50,col51,col52,col53,col54,col55,col56,col57,col58,col59,col60,col61,col62,col63,col64,col65,col66,col67,col68,col69,col70,col71,col72,col73,col74,col75,col76,col77,col78,col79,col80,col81,col82,col83,col84,col85,col86,col87,col88,col89,col90,col91,col92,col93,col94,col95,col96,col97,col98,col99,col100,col101,col102,col103,col104,col105,col106,col107,col108,col109,col110,col111,col112,col113,col114,col115,col116,col117,col118,col119,col120,col121,col122,col123,col124,col125,col126,col127,col128,col129,col130,col131,col132,col133,col134,col135,col136,col137,col138,col139,col140,col141,col142,col143,col144,col145,col146,col147,col148,col149,col150,col151,col152,col153,target
141,304,828,2608,310,664,1804,796,1654,2266,141,-42560,12846652,-3877788560.0,-43400,13100024,-3954215068.0,13358696,-4032239210.0,-4111896014.0,80004.63216,653040.9584,269931751.6,30915667843.0,653040.9584,25076226.57,634200948.9,269931751.6,634200948.9,30915667843.0,0,0,0,0,1,2,0,1,2,2,0,0,1,0,3,0,0,0,0,1,0,20,6,6,5,10,15,15,8,15,13,9,10,9,103,1059,6961,-34941,1367,14097,107767,26607,278211,560369,103.0,-108018.0,113276542.0,-118787000000.0,-139434.0,146227050.0,-153346000000.0,188764196.0,-197961000000.0,-255558000000.0,1.24e+23,-6.82e+25,7.589999999999999e+30,-1.4299999999999999e+35,-6.82e+25,6.45e+29,-1.6000000000000001e+34,7.589999999999999e+30,-1.6000000000000001e+34,-1.4299999999999999e+35,0.0,0.0,0.0,0.0,4.0,5.0,0.0,8.0,24.0,17.0,0.0,0.0,10.0,0.0,22.0,0.0,0.0,0.0,0.0,1.0,0.0,37.0,451.0,12189.0,310255.0,117.0,1681.0,90123.0,-9979.0,-104141.0,-363705.0,37.0,-16236.0,7131224.0,-3135132396.0,-4212.0,1848526.0,-811981430.0,469136.0,-205904092.0,-51315918.0,4.47e+22,8.569999999999999e+25,-2.18e+30,1.14e+35,8.569999999999999e+25,-5.79e+29,1.5400000000000002e+34,-2.18e+30,1.5400000000000002e+34,1.14e+35,0.0,0.0,0.0,0.0,10.0,23.0,0.0,6.0,1.0
194,616,2338,9784,479,1428,5202,1405,3928,4577,194,-118888,72857890,-44649585976.0,-92447,56653716,-34718923980.0,44054077,-26997339872.0,-20993342057.0,550386.4766,9195040.37,6568970468.0,956407000000.0,9195040.37,562777240.7,41627099081.0,6568970468.0,41627099081.0,956407000000.0,1,0,1,0,0,3,0,2,2,4,0,1,0,0,1,0,1,3,0,0,0,6,8,10,3,18,1,9,17,10,18,6,9,10,15,12,18,10,6,8,570,6869,89591,1269587,3648.0,46104.0,593674.0,35236.0,455590.0,471048.0,570.0,-3908461.0,26800125039.0,-183767000000000.0,-2075712.0,14233053720.0,-97595400000000.0,7558924708.0,-51831200000000.0,-27526700000000.0,6.88e+23,7.77e+26,1.5299999999999998e+31,-5.84e+34,7.77e+26,1.7299999999999998e+30,3.69e+33,1.5299999999999998e+31,3.69e+33,-5.84e+34,6.0,0.0,4.0,0.0,0.0,30.0,0.0,21.0,19.0,42.0,0.0,15.0,0.0,0.0,14.0,0.0,8.0,31.0,0.0,0.0,0.0,462.0,3725.0,45327.0,665123.0,6329.0,53256.0,636154.0,77961.0,631626.0,1034069.0,462.0,-1717225.0,6382832827.0,-23724700000000.0,-2917669.0,10844794756.0,-40309500000000.0,18425948821.0,-68488100000000.0,-116365000000000.0,5.58e+23,-3.64e+26,2.29e+31,-1.9099999999999998e+35,-3.64e+26,-3.9100000000000004e+29,-1.44e+34,2.29e+31,-1.44e+34,-1.9099999999999998e+35,14.0,0.0,0.0
108,255,737,2409,192,433,1187,404,863,960,108,-27285,6893387,-1741605771.0,-20544,5190193,-1311265147.0,3907988,-987302029.0,-743409984.0,61280.14378,949877.7577,170544902.6,25083776040.0,949877.7577,25536340.82,2200682971.0,170544902.6,2200682971.0,25083776040.0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,4,0,0,0,0,0,0,15,9,7,15,9,7,15,9,7,15,69,711,8181,103383,751,7269,78399,8965,81735,115567,69,-48348,33878088,-23739425136.0,-51068.0,35782656.0,-25073055936.0,37797032.0,-26483521344.0,-27975356144.0,8.33e+22,2.86e+24,2.86e+30,-1.9400000000000001e+34,2.86e+24,5.69e+28,-9.15e+32,2.86e+30,-9.15e+32,-1.9400000000000001e+34,0.0,0.0,0.0,0.0,0.0,0.0,18.0,0.0,15.0,0.0,0.0,0.0,0.0,0.0,22.0,0.0,0.0,0.0,0.0,0.0,0.0,69.0,729.0,8469.0,106857.0,731.0,7239.0,78795.0,8645.0,80409.0,111707.0,69.0,-49572.0,35615016.0,-25588167120.0,-49708.0,35711472.0,-25656568992.0,35810832.0,-25727050368.0,-25799627584.0,8.33e+22,8.76e+24,2.79e+30,-1.86e+34,8.76e+24,6.56e+28,-8.37e+32,2.79e+30,-8.37e+32,-1.86e+34,0.0,0.0,0.0,0.0,0.0,0.0,15.0,0.0,18.0,0.0,0.0,1.0
87,187,463,1243,171,344,806,375,714,891,87,-16082,2972828,-549551552.0,-14706,2718389,-502501739.0,2485860,-459504687.0,-420209208.0,12341.14007,36506.09938,7135930.005,614774732.7,36506.09938,704549.9437,7416905.15,7135930.005,7416905.15,614774732.7,1,1,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,2,1,18,15,13,20,8,10,0,380,4636,59300,-380,0,-10716,-4636,10716,-59300,0,380,-284164,159390260,-380,288800.0,-162865036.0,-293436.0,166388396.0,-169960340.0,6815744.0,1.12e+26,-9.29e+29,1.3100000000000002e+34,1.12e+26,2.69e+29,1.89e+33,-9.29e+29,1.89e+33,1.3100000000000002e+34,2.0,1.0,0.0,0.0,0.0,0.0,0.0,7.0,0.0,8.0,0.0,0.0,5.0,0.0,4.0,0.0,0.0,3.0,0.0,6.0,0.0,0.0,-380.0,-4636.0,-59300.0,380.0,0.0,10716.0,4636.0,-10716.0,59300.0,0.0,-380.0,-293436.0,-169960340.0,380.0,288800.0,166388396.0,-284164.0,-162865036.0,159390260.0,-6815744.0,-1.12e+26,9.29e+29,-1.3100000000000002e+34,-1.12e+26,-2.69e+29,-1.89e+33,9.29e+29,-1.89e+33,-1.3100000000000002e+34,7.0,8.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,1.0,0.0,0.0,4.0,1.0
86,154,324,766,132,238,502,224,406,408,86,-13090,1992468,-303286834.0,-11220,1707790,-259948066.0,1463840,-222810490.0,-190985640.0,12199.28788,90712.12573,5794080.076,594941734.0,90712.12573,1002665.634,45745356.29,5794080.076,45745356.29,594941734.0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,1,0,1,0,18,14,8,17,20,9,0,-54,-1134,-16038,54,0,-4068,1134,4068,16038,0,-54,-6966,-672138,54,5832,529560,-4698.0,-407088.0,304722.0,2097152.0,-1.59e+25,2.59e+29,-3.5999999999999997e+33,-1.59e+25,-4.0700000000000006e+27,-3.29e+32,2.59e+29,-3.29e+32,-3.5999999999999997e+33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.0,6.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,4.0,1.0,0.0,5.0,0.0,0.0,54.0,1134.0,16038.0,-54.0,0.0,4068.0,-1134.0,-4068.0,-16038.0,0.0,54.0,-4698.0,304722.0,-54.0,5832.0,-407088.0,-6966.0,529560.0,-672138.0,-2097152.0,1.59e+25,-2.59e+29,3.5999999999999997e+33,1.59e+25,4.0700000000000006e+27,3.29e+32,-2.59e+29,3.29e+32,3.5999999999999997e+33,0.0,0.0,0.0,0.0,0.0,0.0,0.0,4.0,1.0,0.0,0.0,0.0,0.0,5.0,0.0,1.0
85,154,324,760,184,323,661,450,783,1186,85,-12936,1968752,-299634576.0,-15456,2352211,-357985447.0,2810498,-427720949.0,-511066542.0,12057.4357,10693.70588,8340205.423,613665531.6,10693.70588,802324.2216,-14434717.57,8340205.423,-14434717.57,613665531.6,0,2,0,0,0,1,0,1,0,1,0,1,1,0,1,0,1,0,0,0,0,2,10,8,17,12,2,13,15,6,4,283,4439,65293,-226,98,10644,-3836,-9274,-57766,4,-849,164617,-26368605,678.0,-127818.0,19058504.0,98316.0,-13333898.0,8884602.0,4.83e+21,7.959999999999999e+25,-7.770000000000001e+29,1.4e+34,7.959999999999999e+25,1.17e+29,1.77e+33,-7.770000000000001e+29,1.77e+33,1.4e+34,0.0,7.0,0.0,0.0,0.0,9.0,0.0,3.0,0.0,2.0,0.0,5.0,7.0,0.0,8.0,0.0,4.0,0.0,0.0,0.0,0.0,31.0,122.0,696.0,4412.0,296.0,712.0,-374.0,3976.0,10894.0,58046.0,31.0,-3660.0,432332.0,-51094068.0,-8880.0,1047960.0,-123738710.0,2544840.0,-300191938.0,-729634050.0,3.74e+22,1.3499999999999998e+25,1.3e+30,-1.0900000000000002e+34,1.3499999999999998e+25,8.740000000000001e+28,-6.09e+32,1.3e+30,-6.09e+32,-1.0900000000000002e+34,0.0,13.0,0.0,0.0,0.0,1.0,0.0,7.0,0.0,8.0,0.0,5.0,0.0
65,135,309,759,108,228,534,194,414,366,65,-8640,1148484,-152667636.0,-6912,918768,-122128998.0,735026,-97702704.0,-78164634.0,9220.392004,56418.51722,4280760.469,449069727.4,56418.51722,568432.8117,28003870.39,4280760.469,28003870.39,449069727.4,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,2,0,0,0,3,18,1,9,18,16,6,226,3808,59962,-111,126,3954,-2001,-4152,-28227,6,-1130,208112,-37151390,555,-100218,17377998,47283.0,-7877592.0,3408333.0,7.25e+21,5.22e+25,-3.5e+29,6.929999999999999e+33,5.22e+25,8.45e+28,9.22e+32,-3.5e+29,9.22e+32,6.929999999999999e+33,3.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,4.0,0.0,0.0,0.0,0.0,0.0,0.0,6.0,0.0,7.0,0.0,0.0,0.0,6.0,-139.0,-2767.0,-45403.0,327.0,1440.0,14784.0,5889.0,32340.0,98211.0,6.0,695.0,74517.0,6857615.0,-1635.0,-180372.0,-17633988.0,433605.0,44498544.0,-110576247.0,7.25e+21,-7.679999999999999e+25,1.4e+30,-2.38e+34,-7.679999999999999e+25,-4.25e+28,-2.71e+33,1.4e+30,-2.71e+33,-2.38e+34,4.0,0.0,6.0,0.0,0.0,0.0,0.0,0.0,3.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
182,500,1710,6632,437,1188,3972,1249,3348,3947,182,-90500,45001710,-22377558368.0,-79097,39331188,-19557681298.0,34375669,-17093384964.0,-14939801579.0,516341.9522,9520208.792,5965676443.0,949735000000.0,9520208.792,543107356.6,56600049809.0,5965676443.0,56600049809.0,949735000000.0,1,0,0,2,0,2,0,2,0,3,1,2,1,0,0,2,1,1,0,0,0,12,16,4,10,8,12,1,8,10,6,16,13,17,10,11,6,4,18,209,2675,41797,722075,124,6186.0,162792.0,-19250.0,-136818.0,-533276.0,209.0,-556400.0,1481256172.0,-3943440000000.0,-25792.0,68668086.0,-182821000000.0,3163582.0,-8423121996.0,-386136820.0,2.52e+23,6.42e+26,-1.97e+30,1.72e+35,6.42e+26,2.46e+29,2.5100000000000003e+34,-1.97e+30,2.5100000000000003e+34,1.72e+35,7.0,0.0,0.0,20.0,0.0,26.0,0.0,13.0,0.0,27.0,15.0,7.0,12.0,0.0,0.0,13.0,13.0,18.0,0.0,0.0,0.0,533.0,4939.0,52983.0,583243.0,6496.0,59942.0,647864.0,92746.0,855746.0,1470988.0,533.0,-2627548.0,12953118834.0,-63855500000000.0,-3455872.0,17036528006.0,-83985600000000.0,22407239242.0,-110462000000000.0,-145285000000000.0,6.44e+23,-1.83e+26,2.78e+31,-3.13e+35,-1.83e+26,1.03e+30,-2.7300000000000004e+34,2.78e+31,-2.7300000000000004e+34,-3.13e+35,12.0,0.0,0.0,0.0
331,1214,5564,28148,1003,3573,16071,3703,13055,15343,331,-400620,484884448,-586874000000.0,-330990,400607791,-484870000000.0,330980664,-400596000000.0,-330972000000.0,5634368.776,110400793.8,212276000000.0,17149900000000.0,110400793.8,15523449559.0,-957257000000.0,212276000000.0,-957257000000.0,17149900000000.0,4,0,4,0,1,2,1,0,2,2,0,0,0,2,1,4,3,2,1,2,0,7,1,3,6,17,20,17,16,3,18,16,17,20,10,14,3,14,1,1,9,3,5,18,16.0,19.0,10.0,9.0,16.0,6.0,15.0,1.0,1616.0,17144.0,232008.0,3397952.0,11955.0,114589.0,1410331.0,162701.0,1500923.0,2797233.0,1616.0,-27687560.0,474382000000.0,-8127770000000000.0,-19307325.0,330800000000.0,-5667730000000000.0,230676000000.0,-3952270000000000.0,-2756030000000000.0,1.95e+24,1.7300000000000002e+27,5.889999999999999e+31,-5.7e+35,1.7300000000000002e+27,6.86e+30,-3.68e+34,5.889999999999999e+31,-3.68e+34,-5.7e+35,70.0,0.0,49.0,0.0,22.0,33.0,1.0,0.0,47.0,40.0,0.0,0.0,0.0,32.0,30.0,71.0,24.0,33.0,25.0,19.0,0.0,2303.0,25757.0,401637.0,6906581.0,23573.0,254023.0,3952447.0,329399.0,3507605.0,5025863.0,2303.0,-59292614.0,1526540000000.0,-3.93e+16,-54265046.0,1397100000000.0,-3.6e+16,1278630000000.0,-3.29e+16,-3.01e+16,1.0
180,414,1162,3702,419,889,2321,1225,2445,4067,180,-74106,30509650,-12560995590.0,-75001,30877837,-12712462197.0,31251083,-12866008645.0,-13021666201.0,102133.573,603568.1585,423822641.6,32380387346.0,603568.1585,46644081.99,-1837592991.0,423822641.6,-1837592991.0,32380387346.0,0,0,0,0,1,2,1,0,2,1,0,1,0,1,1,2,0,2,1,0,0,12,16,18,18,10,6,9,9,14,15,5,7,16,19,6,98,413,2129,41525,1543,8885,75681,19465,96769.0,210409.0,98.0,-40061.0,16376753.0,-6694871021.0,-149671.0,61185749.0,-25013405241.0,228580969.0,-93447971901.0,-349087000000.0,1.18e+23,-1.36e+26,5.47e+30,-3.16e+34,-1.36e+26,-1.9e+29,-1.0099999999999999e+33,5.47e+30,-1.0099999999999999e+33,-3.16e+34,0.0,0.0,0.0,0.0,11.0,21.0,12.0,0.0,15.0,5.0,0.0,1.0,0.0,9.0,10.0,15.0,0.0,7.0,14.0,0.0,0.0,188.0,3033.0,45649.0,685593.0,1798.0,30285.0,458155.0,26620.0,434209.0,485884.0,188.0,-567171.0,1711076203.0,-5162070000000.0,-336226.0,1014350409.0,-3060160000000.0,601328164.0,-1814130000000.0,-1075470000000.0,2.27e+23,8.09e+25,8.58e+30,-1.1e+35,8.09e+25,7.06e+29,-1.01e+34,8.58e+30,-1.01e+34,-1.1e+35,0.0,0.0,0.0,0.0,5.0,11.0,0.0
388,1224,4930,22764,1470,4893,20439,6834,23537,34722,388,-473688,578300866,-706019000000.0,-568890,694526973,-847912000000.0,834114234,-1018330000000.0,-1222990000000.0,6604637.719,-42849088.57,362770000000.0,-42078400000000.0,-42849088.57,25735800342.0,-14521000000000.0,362770000000.0,-14521000000000.0,-42078400000000.0,4,0,3,2,0,1,1,2,1,3,0,2,4,1,4,2,1,0,0,5,0,20,13,16,9,13,3,12,13,6,4,3,1,13,1,4,3,10,1,15,20,20,16,1,10.0,15.0,7.0,20.0,8.0,12.0,10.0,8.0,17.0,15.0,14.0,15.0,20.0,2171.0,30584.0,474132.0,7784360.0,19670.0,273070.0,4165448.0,273096.0,3602192.0,4535462.0,2171.0,-66367280.0,2028840000000.0,-6.2e+16,-42683900.0,1304840000000.0,-3.99e+16,839206000000.0,-2.57e+16,-1.65e+16,2.62e+24,1.2600000000000002e+27,9.079999999999999e+31,-9.449999999999999e+35,1.2600000000000002e+27,7.42e+30,-7.18e+34,9.079999999999999e+31,-7.18e+34,-9.449999999999999e+35,67.0,0.0,33.0,25.0,0.0,9.0,26.0,59.0,4.0,71.0,0.0,36.0,28.0,34.0,112.0,25.0,32.0,0.0,0.0,105.0,0.0,2555.0,18896.0,213320.0,2859836.0,40726.0,338280.0,4143226.0,664150.0,5725526.0,11085808.0,2555.0,-48260384.0,911571000000.0,-1.72e+16,-104014204.0,1.0
133,312,888,2850,290,676,1928,720,1676,1928,133,-41184,12752952,-3949100958.0,-38280,11853556,-3670546216.0,11017820,-3411711044.0,-3171194472.0,75465.36225,639848.2118,241019213.7,31322438676.0,639848.2118,20551769.79,1221276850.0,241019213.7,1221276850.0,31322438676.0,0,0,0,2,0,1,0,1,1,0,1,1,1,0,0,2,2,0,0,0,0,8,6,16,4,12,16,4,9,17,17,11,13,35,1068,18866,301386,-341,3217,92569,-8929,-15321,-144269,35,-36312.0,37659458.0,-39042111102.0,11594.0,-12014987.0,12446143451.0,3828344.0,-3962304611.0,1259579636.0,4.23e+22,2.1399999999999998e+26,-1.56e+30,3.78e+34,2.1399999999999998e+26,2.04e+29,4.7299999999999997e+33,-1.56e+30,4.7299999999999997e+33,3.78e+34,0.0,0.0,0.0,11.0,0.0,2.0,0.0,1.0,8.0,0.0,11.0,5.0,12.0,0.0,0.0,9.0,19.0,0.0,0.0,0.0,0.0,35.0,-291.0,-8917.0,-162159.0,1111.0,4814.0,6394.0,19979.0,127500.0,318199.0,35.0,9894.0,2785556.0,780602772.0,-37774.0,-10664119.0,-2997863983.0,40752572.0,11489241833.0,-43948852000.0,4.23e+22,-2.1399999999999998e+26,4.9699999999999995e+30,-7.4e+34,-2.1399999999999998e+26,-1.9000000000000002e+28,-7.6e+33,4.9699999999999995e+30,-7.6e+33,-7.4e+34,0.0,0.0,0.0,15.0,0.0,11.0,0.0,12.0,5.0,1.0
196,559,2015,8263,598,1648,5748,2206,6038,8968,196,-109005,60623329,-33716008539.0,-116610,64852356,-36067723820.0,69377382,-38584020872.0,-41276456652.0,556060.564,1047764.914,9420170396.0,295283000000.0,1047764.914,704089829.4,-154562000000.0,9420170396.0,-154562000000.0,295283000000.0,5,0,1,0,1,2,0,3,5,1,0,2,0,1,0,0,1,1,1,0,0,6,5,9,3,19,8,9,6,1,1,9,9,10,8,9,17,18,1,1,12,8,1,12,14.0,621.0,6716.0,96814.0,1371410.0,224.0,16320.0,377058.0,-33758.0,-84576.0,-588082.0,621.0,-4163920.0,27919878878.0,-187208000000000.0,-138880.0,931230016.0,-6244170000000.0,31025186.0,-208036000000.0,-6923866738.0,7.5e+23,1.9500000000000002e+27,5.15e+29,1.97e+35,1.9500000000000002e+27,2.64e+30,3.2100000000000002e+34,5.15e+29,3.2100000000000002e+34,1.97e+35,78.0,0.0,4.0,0.0,2.0,9.0,0.0,41.0,48.0,13.0,0.0,43.0,0.0,24.0,0.0,0.0,16.0,17.0,5.0,0.0,0.0,389.0,1963.0,7313.0,77053.0,6311.0,37031.0,265559.0,87681.0,519623.0,1063133.0,389.0,-761644.0,1491261116.0,-2919810000000.0,-2448668.0,4794383822.0,-9387180000000.0,15413802708.0,-30179600000000.0,-97026300000000.0,4.7e+23,-5.96e+26,2.4299999999999996e+31,-1.87e+35,-5.96e+26,-3.01e+29,-1.0400000000000001e+34,0.0
426,1500,6934,37242,1396,4855,21959,5672,19145,26068,426,-637500,954006934,-1427660000000.0,-593300,887860855,-1328670000000.0,826303656,-1236550000000.0,-1150820000000.0,50760385.77,1805645577.0,4281230000000.0,280462000000000.0,1805645577.0,318695000000.0,645307000000.0,4281230000000.0,645307000000.0,280462000000000.0,3,0,1,2,1,3,0,1,4,7,0,1,0,1,3,5,4,2,0,1,0,16,16,18,8,3,1,10,14,20,9,10,4,6,17,17,15,10,17,15,9,15,6,10,9.0,10.0,1.0,17.0,1.0,10.0,16.0,10.0,16.0,12.0,9.0,5.0,18.0,4.0,6.0,16.0,4435.0,45052.0,566174.0,7900936.0,50668.0,506328.0,6321864.0,767794.0,7670572.0,12699568.0,4435.0,-199760568.0,8997580000000.0,-4.05e+17,-224661912.0,10119200000000.0,-4.56e+17,11380600000000.0,-5.13e+17,-5.77e+17,5.36e+24,-5.22e+26,2.33e+32,-2.77e+36,-5.22e+26,1.3599999999999999e+31,-2.41e+35,2.33e+32,-2.41e+35,-2.77e+36,60.0,0.0,5.0,49.0,35.0,73.0,0.0,4.0,88.0,143.0,0.0,33.0,0.0,8.0,56.0,104.0,74.0,39.0,0.0,9.0,0.0,2938.0,35385.0,521933.0,8294529.0,27549.0,325379.0,4782097.0,323389.0,3795093.0,4191003.0,2938.0,-103925745.0,1.0
110,286,844,2698,230,593,1769,558,1425,1478,110,-31174,8834812,-2503842646.0,-25070,7104833,-2013531107.0,5713758,-1619276743.0,-1302252542.0,62414.96126,626655.4652,195648018.2,25852532084.0,626655.4652,19593198.43,1278054016.0,195648018.2,1278054016.0,25852532084.0,0,1,2,0,1,0,0,1,1,0,2,2,0,0,0,0,2,0,0,0,0,3,11,17,3,2,8,17,5,12,11,9,12,66,977,10165,91943,453,6829,65837,7995,98987,154197,66,-63505.0,61100021.0,-58781916151.0,-29445.0,28332013.0,-27259185905.0,13141371.0,-12644718361.0,-5867170659.0,7.97e+22,8.09e+25,2.79e+30,-3.48e+34,8.09e+25,4.33e+29,-2.66e+33,2.79e+30,-2.66e+33,-3.48e+34,0.0,5.0,5.0,0.0,8.0,0.0,0.0,6.0,11.0,0.0,12.0,21.0,0.0,0.0,0.0,0.0,10.0,0.0,0.0,0.0,0.0,114.0,601.0,8069.0,149623.0,1557.0,10115.0,124333.0,17835.0,114013.0,201453.0,114.0,-67913.0,40462581.0,-24110478695.0,-175941.0,104814899.0,-62449882557.0,271533723.0,-161766000000.0,-419059000000.0,1.38e+23,-8.839999999999999e+25,5.28e+30,-3.06e+34,-8.839999999999999e+25,-1.9e+29,-1.32e+33,5.28e+30,-1.32e+33,-3.06e+34,0.0,8.0,21.0,0.0,5.0,0.0,0.0,7.0,2.0,1.0
219,647,2341,9491,566,1649,5957,1750,5069,6014,219,-141046,90840494,-58505979358.0,-123388,79467483,-51180914759.0,69519002,-44773385561.0,-39168408622.0,621312.5689,8553735.983,7965388106.0,973311000000.0,8553735.983,646316734.0,11791033117.0,7965388106.0,11791033117.0,973311000000.0,3,0,0,0,1,3,0,3,0,2,0,0,1,0,0,3,4,0,0,1,0,5,10,8,16,8,13,20,16,1,16,8,6,6,17,1,17,10,17,6,17,1,788,8076,121120.0,1970196.0,7866.0,77848.0,1165896.0,96484.0,936600.0,1370268.0,788.0,-6355812.0,51264437056.0,-413487000000000.0,-6190542.0,49931369224.0,-402734000000000.0,48633025900.0,-392262000000000.0,-382062000000000.0,9.52e+23,2.42e+26,3.17e+31,-2.51e+35,2.42e+26,1.35e+30,-1.4900000000000001e+34,3.17e+31,-1.4900000000000001e+34,-2.51e+35,45.0,0.0,0.0,0.0,1.0,44.0,0.0,19.0,0.0,19.0,0.0,0.0,6.0,0.0,0.0,22.0,68.0,0.0,0.0,7.0,0.0,193.0,2400.0,25142.0,299550.0,570.0,7334.0,3390.0,3110.0,39474.0,-40614.0,193.0,-460800.0,1100185142.0,-2626740000000.0,-109440.0,261295334.0,-623858000000.0,62059010.0,-148170000000.0,-35192028714.0,2.33e+23,4.59e+26,3.3799999999999997e+30,3.69e+34,4.59e+26,1.01e+30,1.0200000000000001e+34,3.3799999999999997e+30,1.0200000000000001e+34,3.69e+34,0.0
72,137,315,815,128,234,524,250,438,524,72,-9727,1314145,-177552007.0,-9088,1227754,-165871720.0,1147130,-154971668.0,-144798964.0,10213.3573,50149.79309,5120164.362,501166011.4,50149.79309,590479.9528,21851622.72,5120164.362,21851622.72,501166011.4,0,0,0,0,1,2,0,0,1,0,1,0,0,0,1,0,0,0,0,1,0,6,6,9,20,11,15,5,-15,-48,426,11682,-209,-1002,-1602,-3235,-18024,-49769,-15,-768,-38742,-1917630,-3344,-171546,-8676408.0,-745812.0,-38332524.0,-166406036.0,-1.81e+22,1.28e+25,-9.28e+29,1.06e+34,1.28e+25,-3.23e+28,8.99e+32,-9.28e+29,8.99e+32,1.06e+34,0.0,0.0,0.0,0.0,7.0,3.0,0.0,0.0,3.0,0.0,5.0,0.0,0.0,0.0,6.0,0.0,0.0,0.0,0.0,4.0,0.0,20.0,108.0,426.0,1878.0,239.0,1362.0,6714.0,3415.0,20184.0,50849.0,20.0,-2052.0,210378.0,-21551250.0,-4541.0,465978.0,-47780124.0,1031593.0,-105873828.0,-234480329.0,2.42e+22,-5.45e+24,1.03e+30,-1.03e+34,-5.45e+24,4.14e+28,-7.75e+32,1.03e+30,-7.75e+32,-1.03e+34,0.0,0.0,0.0,0.0,1.0,13.0,0.0,0.0,5.0,0.0,3.0,0.0,0.0,0.0,0.0
182,446,1304,4214,483,1159,3339,1513,3561,5193,182,-80726,35806184,-15882000482.0,-87423,38776399,-17199340933.0,41993533,-18626184857.0,-20171654217.0,103268.3904,23087.30661,479205780.1,29423898335.0,23087.30661,39895739.67,-4447071560.0,479205780.1,-4447071560.0,29423898335.0,0,0,2,0,1,2,0,0,0,1,0,0,3,3,1,1,0,1,1,0,0,14,3,16,6,3,6,19,13,14,14,13,5,18,13,15,10,33,1382,21512,308510,-320,7942,138796,-5488.0,102172.0,-74558.0,33.0,-44224.0,59229156.0,-79274329282.0,10240.0,-13701498.0,18320341348.0,3168912.0,-4232734532.0,977696962.0,3.99e+22,2.01e+26,-6.89e+29,1.95e+34,2.01e+26,4.0100000000000004e+29,3.13e+33,-6.89e+29,3.13e+33,1.95e+34,0.0,0.0,7.0,0.0,12.0,10.0,0.0,0.0,0.0,16.0,0.0,0.0,33.0,20.0,15.0,3.0,0.0,13.0,7.0,0.0,0.0,232.0,1604.0,19476.0,308750.0,3266.0,24476.0,303644.0,42988.0,306782.0,574154.0,232.0,-370524.0,591767156.0,-945130000000.0,-754446.0,1204917196.0,-1924390000000.0,2453396868.0,-3918300000000.0,-7978240000000.0,2.8e+23,-2.09e+26,1.24e+31,-1.08e+35,-2.09e+26,-5.94e+28,-7.83e+33,1.24e+31,-7.83e+33,-1.08e+35,0.0,0.0,27.0,0.0,5.0,0.0
86,182,434,1118,180,349,779,452,827,1248,86,-15470,2782850,-500606990.0,-15300,2752189,-495076937.0,2722052,-489641477.0,-484298832.0,12199.28788,19912.41784,9239424.32,627928411.5,19912.41784,1186711.334,-13465492.37,9239424.32,-13465492.37,627928411.5,2,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,2,0,1,0,1,13,20,1,5,4,18,18,6,14,389,5541,91145,150,3585,50145,4200,70437,84192,14,-5057,1821393,-653877761,-1950.0,703785.0,-253249785.0,274200.0,-98916363.0,-38930808.0,1.69e+22,1.28e+24,1.22e+30,-2.1e+34,1.28e+24,1.86e+29,-1.9399999999999998e+33,1.22e+30,-1.9399999999999998e+33,-2.1e+34,5.0,0.0,0.0,6.0,5.0,9.0,0.0,0.0,0.0,0.0,0.0,0.0,2.0,0.0,0.0,0.0,0.0,15.0,0.0,3.0,0.0,14.0,-87.0,-1011.0,-13743.0,-3.0,-2433.0,-34599.0,-1911.0,-53985.0,-43347.0,14.0,1131.0,89817.0,6965919.0,39.0,699.0,-211197.0,-1803.0,-226227.0,-60249.0,1.69e+22,4.629999999999999e+25,-2.88e+29,1.3e+34,4.629999999999999e+25,-1.0300000000000001e+28,1.68e+33,-2.88e+29,1.68e+33,1.3e+34,15.0,0.0,0.0,4.0,5.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0
